Name,Web of Science Documents,Times Cited,% Docs Cited,Rank,Category Normalized Citation Impact,Country or Region,Organization Type
University of California San Diego,197,3560,87.30964467005076,121,1.4146446700507613,USA,Academic
Case Western Reserve University,197,2354,84.77157360406092,121,0.9328436548223351,USA,Academic
Cornell University,195,2997,83.58974358974359,123,1.180328717948718,USA,Academic
Queen Mary University London,195,2565,87.6923076923077,123,1.1075164102564103,ENGLAND,Academic
Sungkyunkwan University (SKKU),194,3299,94.84536082474226,125,1.296659793814433,SOUTH KOREA,Academic
Xiamen University,194,3072,91.75257731958763,125,1.312640206185567,CHINA MAINLAND,Academic
Korea University,192,3152,91.14583333333334,127,1.278109375,SOUTH KOREA,Academic
Chongqing University,192,3572,97.39583333333334,127,1.650793229166667,CHINA MAINLAND,Academic
Korea Institute of Science & Technology (KIST),190,3009,91.57894736842105,129,1.2182984210526318,SOUTH KOREA,Research Institute
National Center for Nanoscience & Technology - China,187,3853,93.04812834224599,130,1.5129288770053477,CHINA MAINLAND,Research Institute
Qingdao University,186,2596,96.23655913978494,131,1.3085166666666668,CHINA MAINLAND,Academic
University of Twente,184,3414,97.82608695652173,132,1.2786260869565218,NETHERLANDS,Academic
"Shenzhen Institute of Advanced Technology, CAS",183,4530,96.72131147540983,133,2.1182360655737704,CHINA MAINLAND,Research Institute
Capital Medical University,182,2265,94.5054945054945,134,1.0758565934065933,CHINA MAINLAND,Academic
University of Melbourne,180,3192,83.88888888888889,135,1.2152911111111113,AUSTRALIA,Academic
China Pharmaceutical University,180,2854,96.11111111111111,135,1.4762866666666667,CHINA MAINLAND,Academic
Nihon University,180,989,80.55555555555556,135,0.46642777777777783,JAPAN,Academic
Trinity College Dublin,180,3966,97.77777777777777,135,1.7680700000000003,IRELAND,Academic
National Institute of Technology (NIT System),179,2459,89.3854748603352,139,1.3241575418994413,INDIA,Academic System
Utrecht University,178,4213,95.50561797752809,140,1.9518011235955057,NETHERLANDS,Academic
Shenzhen University,177,3233,94.91525423728814,141,1.8127954802259887,CHINA MAINLAND,Academic
KU Leuven,176,3062,94.88636363636364,142,1.5259272727272728,BELGIUM,Academic
Maastricht University,176,2787,93.75,142,1.2837943181818183,NETHERLANDS,Academic
Monash University,176,2893,94.31818181818183,142,1.2291454545454545,AUSTRALIA,Academic
University of Wisconsin System,174,3109,87.35632183908046,145,1.2785712643678162,USA,Academic System
Northeastern University,173,3894,90.7514450867052,146,1.6687763005780347,USA,Academic
Istituto Italiano di Tecnologia - IIT,173,2509,91.32947976878613,146,1.1408612716763005,ITALY,Research Institute
RWTH Aachen University,172,2638,92.44186046511628,148,1.2967947674418605,GERMANY (FED REP GER),Academic
Humboldt University of Berlin,171,2625,93.56725146198829,149,1.1896608187134503,GERMANY (FED REP GER),Academic
University of Sheffield,171,3260,92.39766081871345,149,1.329476023391813,ENGLAND,Academic
University of Wisconsin Madison,170,2946,87.05882352941177,151,1.2785052941176471,USA,Academic
Radboud University Nijmegen,170,2003,91.76470588235294,151,0.9785605882352941,NETHERLANDS,Academic
CNRS - Institute for Engineering & Systems Sciences (INSIS),170,2399,95.29411764705881,151,1.0368317647058825,FRANCE,Research Institute
Polish Academy of Sciences,169,2033,94.0828402366864,154,1.0430798816568048,POLAND,National Academy
University of Illinois Urbana-Champaign,166,2595,87.34939759036145,155,1.1693939759036145,USA,Academic
National Institute for Materials Science,166,2417,92.16867469879519,155,1.089197590361446,JAPAN,Research Institute
University of Florida,165,2163,89.0909090909091,157,1.1912115151515152,USA,Academic
University of North Carolina Chapel Hill,165,2783,86.06060606060606,157,1.366529090909091,USA,Academic
Polytechnic University of Milan,165,3301,89.0909090909091,157,1.551188484848485,ITALY,Academic
Kyushu University,165,1359,87.87878787878788,157,0.8686424242424242,JAPAN,Academic
Tarbiat Modares University,165,2253,95.75757575757575,157,1.1550527272727273,IRAN,Academic
University of Barcelona,165,1982,90.30303030303031,157,0.9289278787878787,SPAIN,Academic
University of New South Wales Sydney,164,2585,91.46341463414635,163,1.2865621951219512,AUSTRALIA,Academic
Iran University of Medical Sciences,164,2570,88.41463414634147,163,1.4697189024390245,IRAN,Academic
Shahid Beheshti University Medical Sciences,164,2627,95.1219512195122,163,1.246473780487805,IRAN,Academic
University of Nottingham,163,2489,88.34355828220859,166,1.1789030674846626,ENGLAND,Academic
Czech Academy of Sciences,162,2503,96.29629629629629,167,1.2412962962962963,CZECH REPUBLIC,National Academy
Harbin Institute of Technology,161,2077,93.16770186335404,168,1.184527950310559,CHINA MAINLAND,Academic
Charite Medical University of Berlin,160,2408,93.125,169,1.179980625,GERMANY (FED REP GER),Academic
US Department of Veterans Affairs,159,2898,91.82389937106919,170,1.2711289308176101,USA,Government
Emory University,157,2605,87.26114649681529,171,1.2705828025477708,USA,Academic
University of Colorado System,157,2921,90.44585987261146,171,1.4429617834394906,USA,Academic System
Massachusetts General Hospital,155,2898,90.96774193548387,173,1.5409632258064518,USA,Health
Hanyang University,155,2584,92.90322580645162,173,1.3849741935483872,SOUTH KOREA,Academic
Tianjin Medical University,155,2439,94.19354838709677,173,1.4882619354838709,CHINA MAINLAND,Academic
University of Cambridge,155,2505,90.32258064516128,173,1.119069677419355,ENGLAND,Academic
University of Munich,154,2136,92.85714285714286,177,1.121475974025974,GERMANY (FED REP GER),Academic
Southwest University - China,153,2378,98.0392156862745,178,1.529164705882353,CHINA MAINLAND,Academic
City University of Hong Kong,152,3541,98.02631578947368,179,1.9678723684210526,HONG KONG,Academic
Chongqing Medical University,152,2266,95.39473684210526,179,1.4419263157894737,CHINA MAINLAND,Academic
Guangzhou Medical University,152,2117,95.39473684210526,179,1.6530019736842105,CHINA MAINLAND,Academic
Rice University,151,2914,79.47019867549669,182,1.2932198675496689,USA,Academic
Purdue University,150,1804,92.66666666666666,183,0.9843166666666667,USA,Academic
King Abdulaziz University,150,6389,96.0,183,2.550472,SAUDI ARABIA,Academic
University of Minnesota System,150,1727,86.66666666666667,183,0.9671813333333333,USA,Academic System
Purdue University System,150,1804,92.66666666666666,183,0.9843166666666667,USA,Academic System
Indian Institute of Technology (IIT) - Kharagpur,150,2043,82.66666666666667,183,0.9796453333333333,INDIA,Academic
Columbia University,149,2924,82.5503355704698,188,1.4241476510067115,USA,Academic
Sorbonne Universite,149,1991,95.9731543624161,188,1.047120134228188,FRANCE,Academic
University of Naples Federico II,148,2107,88.51351351351352,190,1.3497641891891894,ITALY,Academic
Kyoto University,148,2121,88.51351351351352,190,1.0884283783783784,JAPAN,Academic
Utrecht University Medical Center,148,3941,95.94594594594594,190,2.1482263513513513,NETHERLANDS,Health
Pennsylvania State University,148,3624,94.5945945945946,190,1.6803682432432432,USA,Academic
University of Connecticut,146,2261,87.67123287671232,194,1.214473287671233,USA,Academic
Duke University,146,2376,82.87671232876713,194,1.30405,USA,Academic
University of Maryland College Park,146,2308,84.93150684931507,194,1.4113897260273973,USA,Academic
Nanchang University,146,2966,97.26027397260275,194,1.458232191780822,CHINA MAINLAND,Academic
Washington University (WUSTL),145,2745,91.0344827586207,198,1.2260324137931033,USA,Academic
University of Wurzburg,145,2989,94.48275862068965,198,1.7703655172413795,GERMANY (FED REP GER),Academic
University of Nebraska System,145,2820,95.17241379310344,198,1.5627937931034483,USA,Academic System
United States Department of Energy (DOE),145,1944,88.96551724137932,198,0.9588206896551724,USA,Government
University of Minnesota Twin Cities,144,1619,86.11111111111111,202,0.9408895833333334,USA,Academic
Army Medical University,144,2553,96.52777777777779,202,1.5300854166666666,CHINA MAINLAND,Academic
Academy of Scientific & Innovative Research (AcSIR),144,1978,93.05555555555556,202,1.18145625,INDIA,Government
University of Zurich,143,1772,90.20979020979021,205,1.3104587412587412,SWITZERLAND,Academic
Hacettepe University,143,1469,93.00699300699301,205,0.8074734265734266,TURKEY,Academic
Shenyang Pharmaceutical University,142,2308,99.29577464788733,207,1.3528021126760563,CHINA MAINLAND,Academic
Royal Melbourne Institute of Technology (RMIT),141,3126,94.32624113475178,208,1.5276539007092198,AUSTRALIA,Academic
University of Maryland Baltimore,140,2350,95.0,209,1.5197864285714286,USA,Academic
Korea Advanced Institute of Science & Technology (KAIST),139,2032,91.36690647482014,210,1.0635424460431655,SOUTH KOREA,Academic
Pohang University of Science & Technology (POSTECH),139,3843,90.64748201438849,210,2.237919424460432,SOUTH KOREA,Academic
Nanjing Tech University,139,2418,97.84172661870504,210,1.566394964028777,CHINA MAINLAND,Academic
Mayo Clinic,138,1485,85.5072463768116,213,0.9601789855072465,USA,Health
Chinese University of Hong Kong,138,3297,97.10144927536231,213,2.063263043478261,HONG KONG,Academic
Dalian University of Technology,138,2135,92.02898550724638,213,1.3268108695652174,CHINA MAINLAND,Academic
Polytechnic University of Turin,138,3415,92.02898550724638,213,1.704591304347826,ITALY,Academic
Veterans Health Administration (VHA),138,2730,92.02898550724638,213,1.3467978260869566,USA,Government
Rutgers State University New Brunswick,137,1806,93.43065693430657,218,0.9038328467153285,USA,Academic
University of Bologna,137,2263,96.35036496350365,218,1.275565693430657,ITALY,Academic
Universiti Malaya,137,1821,85.40145985401459,218,0.946194890510949,MALAYSIA,Academic
University of California Davis,137,2296,89.05109489051095,218,1.2218007299270075,USA,Academic
"Institute of Chemistry, CAS",136,2387,94.11764705882352,222,1.404958823529412,CHINA MAINLAND,Research Institute
Purdue University West Lafayette Campus,136,1685,92.64705882352942,222,1.0131051470588237,USA,Academic
Commonwealth Scientific & Industrial Research Organisation (CSIRO),136,1768,78.67647058823529,222,0.9428992647058823,AUSTRALIA,Government
Indian Institute of Science (IISC) - Bangalore,134,1573,72.38805970149254,225,0.8064074626865672,INDIA,Academic
Universite de Paris,134,1850,91.04477611940298,225,1.0289514925373136,FRANCE,Academic
Drexel University,133,2256,79.69924812030075,227,1.4748338345864662,USA,Academic
Virginia Polytechnic Institute & State University,133,1916,83.45864661654136,227,1.2382293233082708,USA,Academic
Jiangnan University,132,1843,96.21212121212122,229,1.3536212121212121,CHINA MAINLAND,Academic
University of Birmingham,132,1284,93.18181818181817,229,0.939069696969697,ENGLAND,Academic
Chinese People's Liberation Army General Hospital,131,2251,94.65648854961832,231,1.4461755725190841,CHINA MAINLAND,Health
New York University,130,1602,87.6923076923077,232,1.087553846153846,USA,Academic
Universidade de Lisboa,130,2081,90.76923076923077,232,1.295552307692308,PORTUGAL,Academic
Complutense University of Madrid,130,2308,93.84615384615384,232,1.518729230769231,SPAIN,Academic
Institute of BioMedical Engineering - CAMS,129,2357,94.57364341085271,235,1.602704651162791,CHINA MAINLAND,Research Institute
Northwestern University,128,2004,89.0625,236,1.452334375,USA,Academic
Jeonbuk National University,128,1660,80.46875,236,1.13613203125,SOUTH KOREA,Academic
Dankook University,127,2430,98.4251968503937,238,1.5094385826771655,SOUTH KOREA,Academic
Pennsylvania State University - University Park,127,3211,93.7007874015748,238,1.6879496062992128,USA,Academic
University of Leeds,127,1586,90.5511811023622,238,1.0262622047244097,ENGLAND,Academic
Universidade de Aveiro,126,1964,88.88888888888889,241,1.244184126984127,PORTUGAL,Academic
Institute of Materials Research & Engineering (IMRE),126,3636,93.65079365079364,241,1.9289531746031747,SINGAPORE,Research Institute
Uppsala University,125,1703,90.4,243,1.0481648000000001,SWEDEN,Academic
University of British Columbia,125,1662,95.19999999999999,243,1.1119008000000001,CANADA,Academic
King's College London,125,1384,88.0,243,1.0716552,ENGLAND,Academic
University of Akron,124,1866,91.93548387096774,246,1.2542790322580644,USA,Academic
Shanghai University,124,1751,92.74193548387096,246,1.2407701612903226,CHINA MAINLAND,Academic
Fraunhofer Gesellschaft,124,1623,91.12903225806451,246,1.088491129032258,GERMANY (FED REP GER),Nonprofit
University of Texas Austin,123,1807,91.869918699187,249,1.1775951219512195,USA,Academic
Polytechnic University of Catalonia,123,1970,94.3089430894309,249,1.2106910569105693,SPAIN,Academic
Utah System of Higher Education,123,1701,89.43089430894308,249,0.877829268292683,USA,Academic System
Northwestern Polytechnical University,122,2244,97.54098360655738,252,1.6928368852459017,CHINA MAINLAND,Academic
PLA Second Military Medical University,122,2064,94.26229508196722,252,1.357244262295082,CHINA MAINLAND,Academic
Konkuk University,122,4388,98.36065573770492,252,2.1485319672131147,SOUTH KOREA,Academic
National Yang Ming Chiao Tung University,122,1240,94.26229508196722,252,0.9485303278688525,TAIWAN,Academic
Ghent University,120,2490,91.66666666666666,256,1.5046658333333334,BELGIUM,Academic
Indian Institute of Technology (IIT) - Delhi,120,1705,80.83333333333333,256,0.9985341666666667,INDIA,Academic
Kyung Hee University,119,2672,92.43697478991596,258,1.7324319327731093,SOUTH KOREA,Academic
Ecole Polytechnique Federale de Lausanne,119,1822,89.91596638655463,258,1.1928949579831933,SWITZERLAND,Academic
Technical University of Munich,119,1655,97.47899159663865,258,1.1015058823529413,GERMANY (FED REP GER),Academic
University of Missouri System,119,1803,89.07563025210085,258,1.3483050420168068,USA,Academic System
"i3S - Instituto de Investigacao e Inovacao em Saude, Universidade do Porto",119,1853,99.15966386554622,258,1.2658302521008404,PORTUGAL,Research Institute
University of Groningen,118,1512,95.76271186440678,263,1.0693483050847459,NETHERLANDS,Academic
Yonsei University Health System,118,1362,88.98305084745762,263,0.9117440677966102,SOUTH KOREA,Health
University of Oxford,118,1679,92.37288135593221,263,0.9862372881355933,ENGLAND,Academic
Lanzhou University,117,1309,93.16239316239316,266,1.0048572649572651,CHINA MAINLAND,Academic
Hunan University,116,1451,94.82758620689656,267,1.1835301724137932,CHINA MAINLAND,Academic
Fuzhou University,116,2291,97.41379310344827,267,1.6194620689655173,CHINA MAINLAND,Academic
Chang Gung Memorial Hospital,116,1464,91.37931034482759,267,1.0619905172413793,TAIWAN,Health
University of California Berkeley,115,2084,94.78260869565217,270,1.2489226086956522,USA,Academic
University of Utah,115,1631,89.56521739130436,270,0.8958704347826087,USA,Academic
University of Amsterdam,115,1534,81.73913043478261,270,1.159746956521739,NETHERLANDS,Academic
University of Alberta,115,1579,88.69565217391305,270,0.9439660869565217,CANADA,Academic
University of Freiburg,114,1521,94.73684210526315,274,1.0808859649122808,GERMANY (FED REP GER),Academic
Universidad Nacional Autonoma de Mexico,114,954,75.43859649122807,274,0.8595473684210526,MEXICO,Academic
University of Illinois Chicago,113,1988,92.03539823008849,276,1.3920256637168142,USA,Academic
Sharif University of Technology,113,2356,94.69026548672566,276,1.686291150442478,IRAN,Academic
University of Turku,112,1285,91.96428571428571,278,1.1104526785714286,FINLAND,Academic
Eindhoven University of Technology,112,2066,92.85714285714286,278,1.3580973214285714,NETHERLANDS,Academic
Universidade de Coimbra,112,1890,91.96428571428571,278,1.3616232142857143,PORTUGAL,Academic
Maastricht University Medical Centre (MUMC),111,2008,90.990990990991,281,1.4952252252252254,NETHERLANDS,Health
University of Massachusetts System,110,1237,95.45454545454545,282,1.03187,USA,Academic System
Universidade Federal do Rio Grande do Sul,109,1354,87.1559633027523,283,0.8553651376146789,BRAZIL,Academic
China Medical University,109,1485,97.24770642201835,283,1.3005788990825689,CHINA MAINLAND,Academic
Mashhad University Medical Science,109,1699,98.1651376146789,283,1.2427614678899084,IRAN,Academic
Chang Gung University,109,1348,92.66055045871559,283,1.0628935779816513,TAIWAN,Academic
University of Illinois Chicago Hospital,109,1926,91.74311926605505,283,1.385538532110092,USA,Health
Universites de Strasbourg Etablissements Associes,108,1443,93.51851851851852,288,1.1470342592592593,FRANCE,Academic System
University of Montreal,107,1555,92.5233644859813,289,0.9857747663551403,CANADA,Academic
Catholic University of Korea,106,1525,87.73584905660378,290,1.248056603773585,SOUTH KOREA,Academic
Nanjing Normal University,106,1502,94.33962264150944,290,1.3618103773584906,CHINA MAINLAND,Academic
Royal College of Surgeons - Ireland,106,2747,98.11320754716981,290,2.1545849056603776,IRELAND,Academic
Sree Chitra Tirunal Institute for Medical Sciences Technology (SCTIMST),106,1167,88.67924528301887,290,0.9147990566037737,INDIA,Academic
National Tsing Hua University,105,1523,93.33333333333333,294,1.2997457142857143,TAIWAN,Academic
University of Nebraska Medical Center,105,1852,97.14285714285714,294,1.5277780952380953,USA,Health
Le Reseau International des Instituts Pasteur (RIIP),104,1580,96.15384615384616,296,1.4302115384615386,FRANCE,Nonprofit
"Academic Center for Education, Culture & Research (ACECR)",104,1756,95.1923076923077,296,1.5374038461538464,IRAN,Academic
Universite Paris Saclay,104,1549,91.34615384615384,296,1.0430490384615385,FRANCE,Academic
