Name,Web of Science Documents,Times Cited,% Docs Cited,Rank,Category Normalized Citation Impact,Country or Region,Organization Type
University of Erlangen Nuremberg,665,11554,93.23308270676691,197,1.4495323308270678,GERMANY (FED REP GER),Academic
University of Minnesota Twin Cities,661,12076,93.19213313161876,198,1.4408630862329805,USA,Academic
RWTH Aachen University,660,13700,94.54545454545455,199,1.7255590909090912,GERMANY (FED REP GER),Academic
Chinese University of Hong Kong,655,21479,96.03053435114504,200,2.619541679389313,HONG KONG,Academic
Technical University of Munich,653,11964,94.64012251148544,201,1.3891531393568148,GERMANY (FED REP GER),Academic
King Saud University,652,10088,84.66257668711657,202,1.1481837423312884,SAUDI ARABIA,Academic
University of Wisconsin Madison,648,17662,94.59876543209876,203,2.1677765432098766,USA,Academic
Universites de Strasbourg Etablissements Associes,648,12151,93.51851851851852,203,1.337570524691358,FRANCE,Academic System
University of Jinan,645,17294,93.95348837209302,205,2.12774511627907,CHINA MAINLAND,Academic
Pacific Northwest National Laboratory,640,20209,96.71875,206,2.2617956250000004,USA,Government
Research Center Julich,630,12747,94.12698412698413,207,1.6055680952380953,GERMANY (FED REP GER),Research Institute
Fraunhofer Gesellschaft,629,7098,85.53259141494436,208,1.0721344992050874,GERMANY (FED REP GER),Nonprofit
Brookhaven National Laboratory,626,16412,95.52715654952077,209,2.1839289137380193,USA,Research Institute
Samsung,620,11805,84.35483870967741,210,1.2556361290322582,SOUTH KOREA,Corporate
Nanjing University of Posts & Telecommunications,619,17013,92.40710823909531,211,1.973766720516963,CHINA MAINLAND,Academic
University of Basque Country,618,11144,93.52750809061489,212,1.4013831715210356,SPAIN,Academic
Uppsala University,612,10789,94.93464052287581,213,1.3954746732026144,SWEDEN,Academic
Nagoya University,611,5537,77.08674304418986,214,0.7984003273322423,JAPAN,Academic
"Institute of Semiconductors, CAS",609,12946,88.66995073891626,215,1.6437318555008211,CHINA MAINLAND,Research Institute
University of Nebraska System,606,17798,93.89438943894389,216,2.1423033003300334,USA,Academic System
Hokkaido University,597,10589,89.61474036850922,217,1.3206067001675041,JAPAN,Academic
Eindhoven University of Technology,596,12374,91.2751677852349,218,1.639983389261745,NETHERLANDS,Academic
PSL Research University Paris (ComUE),591,10185,92.2165820642978,219,1.4017147208121827,FRANCE,Academic
University of Hong Kong,590,18228,94.40677966101696,220,2.249561355932203,HONG KONG,Academic
Universite de Strasbourg,589,11434,93.54838709677419,221,1.3780015280135824,FRANCE,Academic
Nanjing University of Aeronautics & Astronautics,589,18462,90.66213921901529,221,2.4021770797962647,CHINA MAINLAND,Academic
Ohio State University,588,11622,93.70748299319727,223,1.4727000000000001,USA,Academic
Aalto University,588,10864,93.70748299319727,223,1.4336860544217689,FINLAND,Academic
Institute of Materials Research & Engineering (IMRE),588,21315,96.42857142857143,223,2.4893831632653063,SINGAPORE,Research Institute
Qingdao University of Science & Technology,584,13508,95.37671232876713,226,2.1908789383561644,CHINA MAINLAND,Academic
Chung Ang University,581,8913,87.09122203098106,227,1.1809160068846816,SOUTH KOREA,Academic
University of Colorado System,578,14042,93.25259515570934,228,1.8279288927335642,USA,Academic System
National Cheng Kung University,577,9400,81.62911611785096,229,1.197933622183709,TAIWAN,Academic
Columbia University,576,18242,95.3125,230,2.2922302083333337,USA,Academic
Universidade de Sao Paulo,576,6890,81.25,230,0.8590977430555555,BRAZIL,Academic
Beijing University of Technology,571,12871,91.24343257443083,232,1.7178357267950966,CHINA MAINLAND,Academic
Kyungpook National University,570,7846,83.50877192982456,233,1.024790701754386,SOUTH KOREA,Academic
Royal Melbourne Institute of Technology (RMIT),567,12101,94.17989417989418,234,1.60346278659612,AUSTRALIA,Academic
Johns Hopkins University,566,11169,90.98939929328623,235,1.6235671378091874,USA,Academic
Yanshan University,560,13221,92.85714285714286,236,1.9111000000000002,CHINA MAINLAND,Academic
University of California Irvine,556,9974,94.60431654676259,237,1.4828363309352517,USA,Academic
Jeonbuk National University,555,8118,86.48648648648648,238,1.1481542342342341,SOUTH KOREA,Academic
University of Twente,554,8398,88.98916967509025,239,1.3461250902527078,NETHERLANDS,Academic
Swiss Federal Laboratories for Materials Science & Technology (EMPA),552,16028,96.01449275362319,240,2.3146753623188405,SWITZERLAND,Research Institute
Arizona State University,550,10098,90.0,241,1.3907198181818183,USA,Academic System
Universite de Toulouse,548,7549,83.94160583941606,242,1.1106445255474453,FRANCE,Academic System
University of California Santa Barbara,547,13451,93.05301645338209,243,1.8188213893967093,USA,Academic
University of Alberta,543,10507,93.73848987108656,244,1.525455985267035,CANADA,Academic
Technion Israel Institute of Technology,541,9915,88.53974121996303,245,1.561429944547135,ISRAEL,Academic
University of Southern California,539,10956,91.65120593692022,246,1.6156053803339518,USA,Academic
Northeastern University,538,11839,89.96282527881041,247,1.7386879182156134,USA,Academic
McGill University,538,10029,91.2639405204461,247,1.210575464684015,CANADA,Academic
Arizona State University-Tempe,535,9919,89.90654205607477,249,1.3943108411214955,USA,Academic
Guangdong University of Technology,534,9664,93.25842696629213,250,1.773004307116105,CHINA MAINLAND,Academic
Basque Foundation for Science,528,11955,95.83333333333334,251,1.8766625000000001,SPAIN,Government
Chonnam National University,524,7407,84.16030534351145,252,1.1114477099236642,SOUTH KOREA,Academic
Chalmers University of Technology,523,10115,93.30783938814533,253,1.5816585086042065,SWEDEN,Academic
Center for Nanophase Materials Sciences,522,14157,95.40229885057471,254,1.9184113026819924,USA,Government
Harvard Medical School,522,15142,93.10344827586206,254,2.1335572796934867,USA,Health
Indian Institute of Technology (IIT) - Bombay,520,5504,80.76923076923077,256,0.8975219230769231,INDIA,Academic
Australian National University,519,12340,93.44894026974951,257,1.9090797687861272,AUSTRALIA,Academic
Inha University,517,7268,85.88007736943906,258,1.0673382978723405,SOUTH KOREA,Academic
University of California Riverside,517,13328,91.68278529980658,258,1.9575187620889751,USA,Academic
"Shenzhen Institute of Advanced Technology, CAS",516,15727,91.86046511627907,260,2.733347093023256,CHINA MAINLAND,Research Institute
ICREA,515,14518,95.92233009708738,261,2.2603112621359225,SPAIN,Government
State University of New York (SUNY) Buffalo,514,13396,89.88326848249028,262,1.8467846303501945,USA,Academic
Duke University,513,15475,89.66861598440545,263,2.1483805068226123,USA,Academic
"Shanghai Institute of Microsystem & Information Technology, CAS",512,6368,80.46875,264,1.338445703125,CHINA MAINLAND,Research Institute
University of Nebraska Lincoln,511,15636,94.52054794520548,265,2.2073669275929553,USA,Academic
Linkoping University,510,15722,94.31372549019608,266,2.349204705882353,SWEDEN,Academic
