Name,Web of Science Documents,Times Cited,% Docs Cited,Rank,Category Normalized Citation Impact,Country or Region,Organization Type
South China University of Technology,3943,67594,88.15622622368755,189,1.5809163073801673,CHINA MAINLAND,Academic
University of Minnesota Twin Cities,3941,101823,89.57117482872367,190,2.294311342298909,USA,Academic
Leiden University,3940,95561,92.89340101522842,191,2.526263147208122,NETHERLANDS,Academic
University of British Columbia,3936,93527,87.98272357723577,192,2.3119227642276425,CANADA,Academic
Lawrence Livermore National Laboratory,3898,55577,85.53104155977425,193,1.4607083632632119,USA,Government
Charles University Prague,3843,60502,85.8183710642727,194,1.5433224043715847,CZECH REPUBLIC,Academic
Yale University,3838,90399,89.81240229286087,195,2.213544085461178,USA,Academic
Korea Advanced Institute of Science & Technology (KAIST),3837,47866,80.71409955694553,196,1.114772973677352,SOUTH KOREA,Academic
Fraunhofer Gesellschaft,3817,31156,72.46528687450878,197,1.1740793817133874,GERMANY (FED REP GER),Nonprofit
Beijing University of Posts & Telecommunications,3815,24466,64.56094364351245,198,0.7382282830930538,CHINA MAINLAND,Academic
Ural Federal University,3812,16207,64.34942287513117,199,0.6493023347324239,RUSSIA,Academic
Korea University,3800,51362,85.07894736842105,200,1.242841052631579,SOUTH KOREA,Academic
University of Sydney,3800,77105,86.05263157894737,200,1.8728406842105263,AUSTRALIA,Academic
Science & Technology Facilities Council (STFC),3780,89129,88.35978835978835,202,2.0833034391534393,ENGLAND,Research Council
Chongqing University,3772,45243,85.31283138918346,203,1.151327147401909,CHINA MAINLAND,Academic
Homi Bhabha National Institute,3767,27988,81.39102734271303,204,0.9823691797186089,INDIA,Academic
Academia Sinica - Taiwan,3763,66999,88.14775445123571,205,1.787454477810258,TAIWAN,Research Institute
National Institute for Materials Science,3759,68761,88.93322692205375,206,1.694745783453046,JAPAN,Research Institute
Research Center Julich,3742,61121,89.7381079636558,207,1.4839701763762696,GERMANY (FED REP GER),Research Institute
Universite Claude Bernard Lyon 1,3725,84492,89.34228187919463,208,2.116939812080537,FRANCE,Academic
Central South University,3710,54369,89.32614555256065,209,1.506016900269542,CHINA MAINLAND,Academic
University of Warsaw,3708,97004,84.2502696871629,210,2.4335775620280478,POLAND,Academic
